;product;page_url;name;product_link;type;country;badge;price;size;rating;count;year
288;289;https://www.gall.nl/wijn/?start=288;Dominio de Fontana Blanco Bio;https://www.gall.nl/dominio-de-fontana-blanco-bio-wit-75cl-111376.html;Fresh Hammer;Spanje;2e halve prijs;7.98;75CL;4.5;11.0;2021
289;290;https://www.gall.nl/wijn/?start=288;Penfolds Koonunga Hill Shiraz;https://www.gall.nl/penfolds-koonunga-hill-shiraz-rood-75cl-126691.html;Easy Rider;Australië;2e halve prijs;11.98;75CL;4.7;6.0;2019
290;291;https://www.gall.nl/wijn/?start=288;Ca'Bolani Chardonnay Friuli Aquileia;https://www.gall.nl/cabolani-chardonnay-friuli-aquileia-wit-75cl-122742.html;Fruit Lover;Italië;2e halve prijs;10.69;75CL;;;2021
291;292;https://www.gall.nl/wijn/?start=288;San Silvestro Barbera d'Asti Superiore;https://www.gall.nl/san-silvestro-barbera-dasti-superiore-rood-75cl-161616.html;Fresh Red;Italië;2e halve prijs;7.79;75CL;4.0;5.0;2019
292;293;https://www.gall.nl/wijn/?start=288;Tokara Reserve Collection Chardonnay;https://www.gall.nl/tokara-reserve-collection-chardonnay-wit-75cl-380040.html;Big White;Zuid-Afrika;;17.98;75CL;4.7;18.0;2021
293;294;https://www.gall.nl/wijn/?start=288;Faber Sauvignon Blanc;https://www.gall.nl/faber-sauvignon-blanc-wit-75cl-400114.html;Fresh Prince;Duitsland;;;75CL;4.0;33.0;
294;295;https://www.gall.nl/wijn/?start=288;Château Hautes Terres Bordeaux Blanc;https://www.gall.nl/ch%C3%A2teau-hautes-terres-bordeaux-blanc-wit-75cl-145084.html;Fresh Prince;Frankrijk;2e halve prijs;7.98;75CL;4.2;42.0;2021
295;296;https://www.gall.nl/wijn/?start=288;Torres Natureo White;https://www.gall.nl/torres-natureo-white-wit-75cl-802816.html;Fruit Lover;Spanje;;;75CL;4.3;67.0;2021
296;297;https://www.gall.nl/wijn/?start=300;Riporta Sangiovese;https://www.gall.nl/riporta-sangiovese-rood-75cl-154180.html;Easy Rider;Italië;2e halve prijs;7.98;75CL;4.3;182.0;2021
297;298;https://www.gall.nl/wijn/?start=300;Marqués de Riscal Rueda Verdejo;https://www.gall.nl/marques-de-riscal-rueda-verdejo-wit-75cl-330086.html;Fruit Lover;Spanje;2e halve prijs;10.59;75CL;4.5;42.0;2021
298;299;https://www.gall.nl/wijn/?start=300;Natura Viognier Organic White;https://www.gall.nl/natura-viognier-organic-white-wit-75cl-381934.html;Big White;Chili;2e halve prijs;6.99;75CL;4.4;16.0;2022
299;300;https://www.gall.nl/wijn/?start=300;Mulderbosch Faithful Hound;https://www.gall.nl/mulderbosch-faithful-hound-rood-75cl-113417.html;Big Red;Zuid-Afrika;2e halve prijs;16.29;75CL;;;2019
300;301;https://www.gall.nl/wijn/?start=300;Maison Ventenac Les Dissidents Préjugés;https://www.gall.nl/maison-ventenac-les-dissidents-prejuges-wit-75cl-139424.html;Big White;Frankrijk;2e halve prijs;8.99;75CL;4.4;21.0;2021
301;302;https://www.gall.nl/wijn/?start=300;Piccini Collezione Oro Governo;https://www.gall.nl/piccini-collezione-oro-governo-rood-75cl-409707.html;Easy Rider;Italië;2e halve prijs;8.65;75CL;3.8;10.0;2021
302;303;https://www.gall.nl/wijn/?start=300;Zorzal Terroir Unico Chardonnay;https://www.gall.nl/zorzal-terroir-unico-chardonnay-wit-75cl-140309.html;Fruit Lover;Argentinië;2e halve prijs;9.79;75CL;4.0;2.0;2019
303;304;https://www.gall.nl/wijn/?start=300;Yealands Pinot Noir;https://www.gall.nl/yealands-pinot-noir-rood-75cl-389846.html;Fruit Smoothie;Nw.-Zeeland;2e halve prijs;11.99;75CL;3.7;3.0;2020
304;305;https://www.gall.nl/wijn/?start=300;Groot Constantia Chardonnay;https://www.gall.nl/groot-constantia-chardonnay-wit-75cl-112348.html;Big White;Zuid-Afrika;2e halve prijs;20.19;75CL;5.0;1.0;2019
305;306;https://www.gall.nl/wijn/?start=300;Bodega Garzón Estate Cabernet Tannat;https://www.gall.nl/bodega-garzon-estate-cabernet-tannat-rood-75cl-106658.html;Easy Rider;Uruguay;2e halve prijs;10.89;75CL;4.7;3.0;2019
306;307;https://www.gall.nl/wijn/?start=300;Zonin Velluto Appassimento;https://www.gall.nl/zonin-velluto-appassimento-rood-75cl-148164.html;Big Red;Italië;2e halve prijs;9.29;75CL;4.4;17.0;2021
307;308;https://www.gall.nl/wijn/?start=300;Arrogant Frog Rural Red Bio;https://www.gall.nl/arrogant-frog-rural-red-bio-rood-75cl-129739.html;Easy Rider;Frankrijk;2e halve prijs;9.29;75CL;4.2;24.0;2021
308;309;https://www.gall.nl/wijn/?start=312;Lanzerac Syrah;https://www.gall.nl/lanzerac-syrah-rood-75cl-149128.html;Classic Red;Zuid-Afrika;2e halve prijs;17.39;75CL;5.0;1.0;2018
309;310;https://www.gall.nl/wijn/?start=312;Bodega Garzón Single Vineyard Petit Verdot;https://www.gall.nl/bodega-garzon-single-vineyard-petit-verdot-rood-75cl-106593.html;Royal Red;Uruguay;2e halve prijs;30.59;75CL;;;2020
310;311;https://www.gall.nl/wijn/?start=312;Rocca Sveva Ripasso Valpolicella Superiore;https://www.gall.nl/rocca-sveva-ripasso-valpolicella-superiore-rood-75cl-257303.html;Royal Red;Italië;2e halve prijs;21.69;75CL;3.5;2.0;2017
311;312;https://www.gall.nl/wijn/?start=312;Villa Jeantel Rosé;https://www.gall.nl/villa-jeantel-rose-rose-75cl-409154.html;Fruit Lover Rosé;Frankrijk;2e halve prijs;6.59;75CL;4.3;107.0;2021
312;313;https://www.gall.nl/wijn/?start=312;Eisberg Cabernet Sauvignon;https://www.gall.nl/eisberg-cabernet-sauvignon-rood-75cl-100919.html;Fruit Smoothie;Engeland;;;75CL;4.0;20.0;
313;314;https://www.gall.nl/wijn/?start=312;Bodega Garzón Estate Viognier;https://www.gall.nl/bodega-garzon-estate-viognier-wit-75cl-106712.html;Big White;Uruguay;2e halve prijs;10.89;75CL;5.0;2.0;2022
314;315;https://www.gall.nl/wijn/?start=312;Gran Sasso Primitivo;https://www.gall.nl/gran-sasso-primitivo-rood-75cl-410926.html;Easy Rider;Italië;2e halve prijs;7.98;75CL;4.4;17.0;2021
315;316;https://www.gall.nl/wijn/?start=312;Lavis Selezioni Vich Sauvignon Blanc;https://www.gall.nl/lavis-selezioni-vich-sauvignon-blanc-wit-75cl-120618.html;Fresh Prince;Italië;2e halve prijs;14.49;75CL;4.6;8.0;2019
316;317;https://www.gall.nl/wijn/?start=312;Valdivieso Single Vineyard Malbec;https://www.gall.nl/valdivieso-single-vineyard-malbec-rood-75cl-107697.html;Big Red;Chili;2e halve prijs;12.65;75CL;5.0;1.0;2019
317;318;https://www.gall.nl/wijn/?start=312;Ogio Primitivo;https://www.gall.nl/ogio-primitivo-rood-75cl-259691.html;Easy Rider;Italië;2e halve prijs;6.99;75CL;4.1;111.0;2021
318;319;https://www.gall.nl/wijn/?start=312;Villa Locatelli Refosco Rosso;https://www.gall.nl/villa-locatelli-refosco-rosso-rood-75cl-259616.html;Royal Red;Italië;2e halve prijs;7.99;75CL;4.3;3.0;2019
319;320;https://www.gall.nl/wijn/?start=312;Catena Malbec;https://www.gall.nl/catena-malbec-rood-75cl-387800.html;Big Red;Argentinië;2e halve prijs;13.29;75CL;4.6;160.0;2020
320;321;https://www.gall.nl/wijn/?start=324;André Stuber Pinot Blanc;https://www.gall.nl/andre-stuber-pinot-blanc-wit-75cl-140260.html;Fruit Lover;Frankrijk;2e halve prijs;8.39;75CL;4.7;23.0;2021
321;322;https://www.gall.nl/wijn/?start=324;Lanzerac Sauvignon Blanc;https://www.gall.nl/lanzerac-sauvignon-blanc-wit-75cl-149497.html;Fresh Prince;Zuid-Afrika;2e halve prijs;13.09;75CL;5.0;3.0;2021
322;323;https://www.gall.nl/wijn/?start=324;Frescobaldi Rèmole Rosso;https://www.gall.nl/frescobaldi-remole-rosso-rood-75cl-259594.html;Classic Red;Italië;2e halve prijs;10.19;75CL;3.5;2.0;2021
323;324;https://www.gall.nl/wijn/?start=324;Eisberg Chardonnay;https://www.gall.nl/eisberg-chardonnay-wit-75cl-100404.html;Big White;Engeland;NIEUW;;75CL;4.0;28.0;
324;325;https://www.gall.nl/wijn/?start=324;Terre di Verona Bardolino;https://www.gall.nl/terre-di-verona-bardolino-rood-75cl-258946.html;Fresh Red;Italië;2e halve prijs;5.49;75CL;4.1;10.0;2021
325;326;https://www.gall.nl/wijn/?start=324;Villa Locatelli Cabernet Franc;https://www.gall.nl/villa-locatelli-cabernet-franc-rood-75cl-258903.html;Fresh Red;Italië;2e halve prijs;8.69;75CL;;;2021
326;327;https://www.gall.nl/wijn/?start=324;Domäne Wachau Federspiel Liebenberg;https://www.gall.nl/dom%C3%A4ne-wachau-federspiel-liebenberg-wit-75cl-218995.html;Classic White;Oostenrijk;2e halve prijs;13.29;75CL;4.2;5.0;2021
327;328;https://www.gall.nl/wijn/?start=324;Catena Alta Cabernet Sauvignon;https://www.gall.nl/catena-alta-cabernet-sauvignon-rood-75cl-382019.html;Big Red;Argentinië;2e halve prijs;23.98;75CL;5.0;1.0;2018
328;329;https://www.gall.nl/wijn/?start=324;La Route des Plages;https://www.gall.nl/la-route-des-plages-rose-75cl-164488.html;Classic Rosé;Frankrijk;;6.79;75CL;4.4;43.0;2021
329;330;https://www.gall.nl/wijn/?start=324;Duo Pakket Rioja Gran Reserva;https://www.gall.nl/duo-pakket-rioja-gran-reserva-rood-2x75cl-413291.html;duo pakket;;NIEUW;;2X75CL;;;
330;331;https://www.gall.nl/wijn/?start=324;Trapiche Pinot Grigio;https://www.gall.nl/trapiche-pinot-grigio-wit-75cl-382590.html;Fruit Lover;Argentinië;2e halve prijs;6.59;75CL;4.1;98.0;2021
331;332;https://www.gall.nl/wijn/?start=324;Casal Mendes Vinho Verde;https://www.gall.nl/casal-mendes-vinho-verde-wit-75cl-353027.html;Fresh Prince;Portugal;2e halve prijs;5.49;75CL;4.3;26.0;2019
332;333;https://www.gall.nl/wijn/?start=336;Valdivieso Single Vineyard Syrah;https://www.gall.nl/valdivieso-single-vineyard-syrah-rood-75cl-110191.html;Big Red;Chili;2e halve prijs;12.65;75CL;4.3;4.0;2020
333;334;https://www.gall.nl/wijn/?start=336;Karl Kaspar Auslese;https://www.gall.nl/karl-kaspar-auslese-wit-75cl-219991.html;Sugar Honey;Duitsland;2e halve prijs;5.29;75CL;4.5;37.0;2020
334;335;https://www.gall.nl/wijn/?start=336;Maison Ventenac Réserve de Jeanne;https://www.gall.nl/maison-ventenac-reserve-de-jeanne-rood-75cl-143022.html;Easy Rider;Frankrijk;2e halve prijs;11.98;75CL;5.0;1.0;2020
335;336;https://www.gall.nl/wijn/?start=336;Nice Rosé;https://www.gall.nl/nice-rose-rose-75cl-409340.html;Fruit Lover Rosé;Frankrijk;2e halve prijs;10.59;75CL;4.6;71.0;2021
336;337;https://www.gall.nl/wijn/?start=336;Lautus Savvy Red;https://www.gall.nl/lautus-savvy-red-rood-75cl-404195.html;Classic Red;Zuid-Afrika;;;75CL;3.0;4.0;
337;338;https://www.gall.nl/wijn/?start=336;Château de Berne Romance;https://www.gall.nl/ch%C3%A2teau-de-berne-romance-rose-75cl-163759.html;Classic Rosé;Frankrijk;2e halve prijs;10.59;75CL;4.8;74.0;2021
338;339;https://www.gall.nl/wijn/?start=336;Cune Seleccion de Fincas Crianza;https://www.gall.nl/cune-seleccion-de-fincas-crianza-rood-75cl-402133.html;Classic Red;Spanje;2e halve prijs;10.59;75CL;4.4;11.0;2019
339;340;https://www.gall.nl/wijn/?start=336;Bodega Garzón Reserva Marselan;https://www.gall.nl/bodega-garzon-reserva-marselan-rood-75cl-106631.html;Royal Red;Uruguay;2e halve prijs;18.49;75CL;4.0;2.0;2020
340;341;https://www.gall.nl/wijn/?start=336;Lawson's Dry Hills Reserve Pinot Noir;https://www.gall.nl/lawsons-dry-hills-reserve-pinot-noir-rood-75cl-124133.html;Fruit Smoothie;Nw.-Zeeland;2e halve prijs;18.49;75CL;5.0;1.0;2017
341;342;https://www.gall.nl/wijn/?start=336;Tokara Director's Reserve White;https://www.gall.nl/tokara-directors-reserve-white-wit-75cl-380903.html;Fresh Hammer;Zuid-Afrika;2e halve prijs;24.59;75CL;5.0;3.0;2019
342;343;https://www.gall.nl/wijn/?start=336;Lavis Classici Müller Thurgau;https://www.gall.nl/lavis-classici-m%C3%BCller-thurgau-wit-75cl-258245.html;Fresh Prince;Italië;2e halve prijs;10.89;75CL;4.2;9.0;2021
343;344;https://www.gall.nl/wijn/?start=336;Lanzerac Reserve;https://www.gall.nl/lanzerac-reserve-rood-75cl-149675.html;Classic Red;Zuid-Afrika;2e halve prijs;15.98;75CL;4.2;11.0;2019
344;345;https://www.gall.nl/wijn/?start=348;Alasia Dolcetto d'Acqui;https://www.gall.nl/alasia-dolcetto-dacqui-rood-75cl-259195.html;Fruit Smoothie;Italië;2e halve prijs;7.59;75CL;4.0;3.0;2021
345;346;https://www.gall.nl/wijn/?start=348;Catena Cabernet Sauvignon;https://www.gall.nl/catena-cabernet-sauvignon-rood-75cl-387665.html;Big Red;Argentinië;2e halve prijs;13.29;75CL;4.5;8.0;2019
346;347;https://www.gall.nl/wijn/?start=348;Eagles Nest Shiraz;https://www.gall.nl/eagles-nest-shiraz-rood-75cl-382116.html;Big Red;Zuid-Afrika;2e halve prijs;30.49;75CL;;;2016
347;348;https://www.gall.nl/wijn/?start=348;Fritz Wassmer Weisser Burgunder;https://www.gall.nl/fritz-wassmer-weisser-burgunder-wit-75cl-154733.html;Fruit Lover;Duitsland;2e halve prijs;11.29;75CL;4.4;94.0;2021
348;349;https://www.gall.nl/wijn/?start=348;Di Majo Norante Aglianico;https://www.gall.nl/di-majo-norante-aglianico-rood-75cl-258636.html;Classic Red;Italië;2e halve prijs;10.59;75CL;5.0;3.0;2016
349;350;https://www.gall.nl/wijn/?start=348;Villa Locatelli Chardonnay;https://www.gall.nl/villa-locatelli-chardonnay-wit-75cl-258873.html;Fruit Lover;Italië;2e halve prijs;8.69;75CL;4.7;3.0;2021
350;351;https://www.gall.nl/wijn/?start=348;Duo Pakket Nieuwe Wereld volle chardonnay;https://www.gall.nl/duo-pakket-nieuwe-wereld-volle-chardonnay-wit-2x75cl-413283.html;duo pakket;;NIEUW;;2X75CL;;;
351;352;https://www.gall.nl/wijn/?start=348;Bodega Garzón Reserva Albariño;https://www.gall.nl/bodega-garzon-reserva-albari%C3%B1o-wit-75cl-106674.html;Big White;Uruguay;2e halve prijs;17.29;75CL;4.4;10.0;2021
352;353;https://www.gall.nl/wijn/?start=348;Mazzei Ser Lapo Chianti Classico Riserva;https://www.gall.nl/mazzei-ser-lapo-chianti-classico-riserva-rood-75cl-258458.html;Royal Red;Italië;2e halve prijs;18.98;75CL;4.0;9.0;2019
353;354;https://www.gall.nl/wijn/?start=348;Groot Constantia Shiraz;https://www.gall.nl/groot-constantia-shiraz-rood-75cl-384895.html;Big Red;Zuid-Afrika;2e halve prijs;22.59;75CL;5.0;2.0;2018
354;355;https://www.gall.nl/wijn/?start=348;Valdivieso Single Vineyard Sauvignon Blanc;https://www.gall.nl/valdivieso-single-vineyard-sauvignon-blanc-wit-75cl-107670.html;Fresh Prince;Chili;2e halve prijs;12.65;75CL;4.7;3.0;2020
355;356;https://www.gall.nl/wijn/?start=348;Adam Gewurztraminer Les Natures Bio;https://www.gall.nl/adam-gewurztraminer-les-natures-bio-wit-75cl-149411.html;Big White;Frankrijk;2e halve prijs;14.99;75CL;4.5;2.0;2020
356;357;https://www.gall.nl/wijn/?start=360;Yealands Estate Single Vineyard Pinot Noir;https://www.gall.nl/yealands-estate-single-vineyard-pinot-noir-rood-75cl-382566.html;Fruit Smoothie;Nw.-Zeeland;2e halve prijs;15.29;75CL;5.0;1.0;2021
357;358;https://www.gall.nl/wijn/?start=360;Domäne Wachau Grüner Veltliner Federspiel GV;https://www.gall.nl/dom%C3%A4ne-wachau-gr%C3%BCner-veltliner-federspiel-gv-wit-75cl-121274.html;Classic White;Oostenrijk;2e halve prijs;12.98;75CL;;;2021
358;359;https://www.gall.nl/wijn/?start=360;Domaine Andau Blaufränkisch;https://www.gall.nl/domaine-andau-blaufr%C3%A4nkisch-rood-75cl-219940.html;Fruit Smoothie;Oostenrijk;2e halve prijs;7.99;75CL;3.8;5.0;2018
359;360;https://www.gall.nl/wijn/?start=360;Lavis Classici Gewürztraminer;https://www.gall.nl/lavis-classici-gew%C3%BCrztraminer-wit-75cl-258288.html;Big White;Italië;2e halve prijs;10.89;75CL;4.4;10.0;2021
360;361;https://www.gall.nl/wijn/?start=360;Artesano de Argento White Malbec;https://www.gall.nl/artesano-de-argento-white-malbec-wit-75cl-405515.html;Fresh Prince;Argentinië;2e halve prijs;10.09;75CL;4.0;1.0;2021
361;362;https://www.gall.nl/wijn/?start=360;San Silvestro Roero Arneis;https://www.gall.nl/san-silvestro-roero-arneis-wit-75cl-142441.html;Fresh Prince;Italië;2e halve prijs;9.29;75CL;4.4;126.0;2021
362;363;https://www.gall.nl/wijn/?start=360;Kanonkop Paul Sauer;https://www.gall.nl/kanonkop-paul-sauer-rood-75cl-385395.html;Big Red;Zuid-Afrika;;45.98;75CL;5.0;2.0;2019
363;364;https://www.gall.nl/wijn/?start=360;La Capitana Single Vineyard Carmenère;https://www.gall.nl/la-capitana-single-vineyard-carmenere-rood-75cl-402109.html;Big Red;Chili;2e halve prijs;10.59;75CL;4.4;9.0;2019
364;365;https://www.gall.nl/wijn/?start=360;Tenuta Moraia Bolgheri Gattabuia;https://www.gall.nl/tenuta-moraia-bolgheri-gattabuia-rood-75cl-118818.html;Big Red;Italië;2e halve prijs;15.19;75CL;4.5;2.0;2019
365;366;https://www.gall.nl/wijn/?start=360;Joseph Drouhin Pouilly-Vinzelles Geschenkverpakking;https://www.gall.nl/joseph-drouhin-pouilly-vinzelles-geschenkverpakking-wit-75cl-169471.html;Classic White;Frankrijk;;28.39;75CL;4.0;1.0;2020
366;367;https://www.gall.nl/wijn/?start=360;Fritz Wassmer Chardonnay;https://www.gall.nl/fritz-wassmer-chardonnay-wit-75cl-162043.html;Big White;Duitsland;2e halve prijs;21.69;75CL;;;2019
367;368;https://www.gall.nl/wijn/?start=360;Château David Médoc;https://www.gall.nl/ch%C3%A2teau-david-medoc-rood-75cl-136166.html;Classic Red;Frankrijk;2e halve prijs;9.98;75CL;4.3;6.0;2020
368;369;https://www.gall.nl/wijn/?start=372;Original Series Cabernet Sauvignon Merlot;https://www.gall.nl/original-series-cabernet-sauvignon-merlot-rood-75cl-413704.html;Easy Rider;Zuid-Afrika;2e halve prijs;7.98;75CL;4.8;5.0;2021
369;370;https://www.gall.nl/wijn/?start=372;Adam Pinot Gris Letzenberg;https://www.gall.nl/adam-pinot-gris-letzenberg-wit-75cl-149756.html;Big White;Frankrijk;2e halve prijs;29.49;75CL;;;2019
370;371;https://www.gall.nl/wijn/?start=372;Arrogant Frog Pinot Noir;https://www.gall.nl/arrogant-frog-pinot-noir-rood-75cl-129364.html;Fruit Smoothie;Frankrijk;2e halve prijs;11.39;75CL;4.2;33.0;2020
371;372;https://www.gall.nl/wijn/?start=372;Lavis Classici Cabernet Sauvignon - Cabernet Franc;https://www.gall.nl/lavis-classici-cabernet-sauvignon---cabernet-franc-rood-75cl-258261.html;Classic Red;Italië;2e halve prijs;10.89;75CL;5.0;1.0;2021
372;373;https://www.gall.nl/wijn/?start=372;Planeta Chardonnay;https://www.gall.nl/planeta-chardonnay-wit-75cl-282049.html;Big White;Italië;2e halve prijs;25.98;75CL;4.5;28.0;2020
373;374;https://www.gall.nl/wijn/?start=372;Palmento Casale Burgio Appassimento;https://www.gall.nl/palmento-casale-burgio-appassimento-rood-75cl-256609.html;Royal Red;Italië;2e halve prijs;9.79;75CL;4.0;4.0;2019
374;375;https://www.gall.nl/wijn/?start=372;Domaine de l'Amaurigue Rosé;https://www.gall.nl/domaine-de-lamaurigue-rose-rose-75cl-196371.html;Classic Rosé;Frankrijk;2e halve prijs;10.59;75CL;4.5;102.0;2021
375;376;https://www.gall.nl/wijn/?start=372;Villa Locatelli Sauvignon Blanc;https://www.gall.nl/villa-locatelli-sauvignon-blanc-wit-75cl-258857.html;Fresh Prince;Italië;2e halve prijs;8.69;75CL;5.0;1.0;2021
376;377;https://www.gall.nl/wijn/?start=372;Lavis Dürer-weg Gewurztraminer;https://www.gall.nl/lavis-d%C3%BCrer-weg-gewurztraminer-wit-75cl-142352.html;Fresh Prince;Italië;2e halve prijs;16.29;75CL;4.0;2.0;2019
377;378;https://www.gall.nl/wijn/?start=372;Viña Mayor Tinto Roble;https://www.gall.nl/vi%C3%B1a-mayor-tinto-roble-rood-75cl-339571.html;Classic Red;Spanje;2e halve prijs;8.99;75CL;5.0;5.0;2021
378;379;https://www.gall.nl/wijn/?start=372;Lavis Classici Marzemino;https://www.gall.nl/lavis-classici-marzemino-rood-75cl-258253.html;Classic Red;Italië;2e halve prijs;10.89;75CL;4.0;1.0;2021
379;380;https://www.gall.nl/wijn/?start=372;Pagos del Galir Godello;https://www.gall.nl/pagos-del-galir-godello-wit-75cl-308781.html;Fresh Prince;Spanje;2e halve prijs;9.29;75CL;4.1;66.0;2021
380;381;https://www.gall.nl/wijn/?start=384;Kuentz-Bas Trois Chateaux Riesling;https://www.gall.nl/kuentz-bas-trois-chateaux-riesling-wit-75cl-405116.html;Fresh Prince;Frankrijk;2e halve prijs;19.09;75CL;;;2020
381;382;https://www.gall.nl/wijn/?start=384;Vidal-Fleury Côtes du Rhône Cairanne;https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-cairanne-rood-75cl-107743.html;Classic Red;Frankrijk;2e halve prijs;14.09;75CL;4.5;2.0;2020
382;383;https://www.gall.nl/wijn/?start=384;Klein Constantia Red;https://www.gall.nl/klein-constantia-red-rood-75cl-117811.html;Easy Rider;Zuid-Afrika;2e halve prijs;25.98;75CL;;;2017
383;384;https://www.gall.nl/wijn/?start=384;Vidal-Fleury Côtes du Rhône Rosé;https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-rose-rose-75cl-138789.html;Big Rosé;Frankrijk;2e halve prijs;10.89;75CL;4.5;4.0;2021
384;385;https://www.gall.nl/wijn/?start=384;Wijnbox Deluxe Rood;https://www.gall.nl/wijnbox-deluxe-rood-rood-3x75cl-417092.html;Wijnbox Deluxe Rood;;Gratis bezorging;;3X75CL;;;
385;386;https://www.gall.nl/wijn/?start=384;Louis Bernard Louis Côte du Rhône-Villages Rouge;https://www.gall.nl/louis-bernard-louis-c%C3%B4te-du-rh%C3%B4ne-villages-rouge-rood-75cl-106879.html;Classic Red;Frankrijk;2e halve prijs;9.79;75CL;4.3;3.0;2019
386;387;https://www.gall.nl/wijn/?start=384;Ondarre Rioja Reserva;https://www.gall.nl/ondarre-rioja-reserva-rood-75cl-309605.html;Classic Red;Spanje;;7.99;75CL;4.4;200.0;2018
387;388;https://www.gall.nl/wijn/?start=384;Argento Single Vineyard Altamira Malbec Bio;https://www.gall.nl/argento-single-vineyard-altamira-malbec-bio-rood-75cl-405558.html;Royal Red;Argentinië;2e halve prijs;17.39;75CL;;;2019
388;389;https://www.gall.nl/wijn/?start=384;Yealands Estate Single Vineyard Pinot Gris;https://www.gall.nl/yealands-estate-single-vineyard-pinot-gris-wit-75cl-382876.html;Fruit Lover;Nw.-Zeeland;2e halve prijs;13.09;75CL;5.0;3.0;2020
389;390;https://www.gall.nl/wijn/?start=384;Duobox Constantia sauvignon blanc;https://www.gall.nl/duobox-constantia-sauvignon-blanc-wit-2x75cl-413267.html;duo pakket;;NIEUW;;2X75CL;;;
390;391;https://www.gall.nl/wijn/?start=384;Lavis Classici Pinot Grigio Magnum;https://www.gall.nl/lavis-classici-pinot-grigio-magnum-wit-150cl-124370.html;Fruit Lover;Italië;2e halve prijs;19.98;150CL;4.7;30.0;2020
391;392;https://www.gall.nl/wijn/?start=384;Torres Natureo Red;https://www.gall.nl/torres-natureo-red-rood-75cl-399299.html;Fruit Smoothie;Spanje;;;75CL;4.1;64.0;2021
392;393;https://www.gall.nl/wijn/?start=396;Crasto Vinho Tinto;https://www.gall.nl/crasto-vinho-tinto-rood-75cl-359963.html;Classic Red;Portugal;2e halve prijs;10.98;75CL;4.5;2.0;2019
393;394;https://www.gall.nl/wijn/?start=396;Penfolds Max's Chardonnay;https://www.gall.nl/penfolds-maxs-chardonnay-wit-75cl-403164.html;Big White;Australië;2e halve prijs;19.98;75CL;4.3;3.0;2019
394;395;https://www.gall.nl/wijn/?start=396;Curvos Alvarinho;https://www.gall.nl/curvos-alvarinho-wit-75cl-131164.html;Fresh Prince;Portugal;2e halve prijs;9.98;75CL;4.2;30.0;2021
395;396;https://www.gall.nl/wijn/?start=396;Lussory Wit;https://www.gall.nl/lussory-wit-wit-75cl-100900.html;Fruit Lover;Spanje;;;75CL;4.3;4.0;
396;397;https://www.gall.nl/wijn/?start=396;Zonin Cabernet Friuli;https://www.gall.nl/zonin-cabernet-friuli-rood-75cl-131539.html;Easy Rider;Italië;2e halve prijs;7.98;75CL;5.0;1.0;2021
397;398;https://www.gall.nl/wijn/?start=396;Torres Natureo Rosado;https://www.gall.nl/torres-natureo-rosado-rose-75cl-409251.html;Fruit Lover Rosé;Spanje;;;75CL;4.3;32.0;2021
398;399;https://www.gall.nl/wijn/?start=396;Leitz Motiv Blanc de Blancs;https://www.gall.nl/leitz-motiv-blanc-de-blancs-wit-75cl-404292.html;Fruit Lover;Duitsland;;;75CL;3.7;7.0;
399;400;https://www.gall.nl/wijn/?start=396;Laurus Côtes du Rhône Villages;https://www.gall.nl/laurus-c%C3%B4tes-du-rh%C3%B4ne-villages-rood-75cl-131202.html;Classic Red;Frankrijk;2e halve prijs;11.49;75CL;4.5;2.0;2017
400;401;https://www.gall.nl/wijn/?start=396;Adam Pinot Gris Réserve;https://www.gall.nl/adam-pinot-gris-reserve-wit-75cl-140503.html;Big White;Frankrijk;2e halve prijs;12.59;75CL;4.8;24.0;2021
401;402;https://www.gall.nl/wijn/?start=396;Riporta Primitivo di Manduria;https://www.gall.nl/riporta-primitivo-di-manduria-rood-75cl-147885.html;Big Red;Italië;2e halve prijs;10.98;75CL;4.5;185.0;2020
402;403;https://www.gall.nl/wijn/?start=396;Pagus Bisano Valpolicella Ripasso Superiore;https://www.gall.nl/pagus-bisano-valpolicella-ripasso-superiore-rood-75cl-127175.html;Big Red;Italië;;8.49;75CL;4.5;200.0;2019
403;404;https://www.gall.nl/wijn/?start=396;Ca'Bolani Merlot Friuli Aquileia;https://www.gall.nl/cabolani-merlot-friuli-aquileia-rood-75cl-122637.html;Fresh Red;Italië;2e halve prijs;10.69;75CL;5.0;1.0;2021
404;405;https://www.gall.nl/wijn/?start=408;Adriatico Verdicchio;https://www.gall.nl/adriatico-verdicchio-wit-75cl-259357.html;Fresh Prince;Italië;2e halve prijs;5.99;75CL;4.2;14.0;2021
405;406;https://www.gall.nl/wijn/?start=408;Planeta La Segreta Rosso;https://www.gall.nl/planeta-la-segreta-rosso-rood-37.5cl-259667.html;Fruit Smoothie;Italië;2e halve prijs;6.29;37.5CL;4.0;3.0;2019
406;407;https://www.gall.nl/wijn/?start=408;Groot Constantia Cabernet Sauvignon;https://www.gall.nl/groot-constantia-cabernet-sauvignon-rood-75cl-384844.html;Big Red;Zuid-Afrika;2e halve prijs;22.59;75CL;4.8;4.0;2018
407;408;https://www.gall.nl/wijn/?start=408;Mucho Más Tinto Magnum;https://www.gall.nl/mucho-mas-tinto-magnum-rood-150cl-145092.html;Easy Rider;Spanje;2e halve prijs;16.29;150CL;4.8;64.0;
